Технические регламенты;Группа продукции;RAZDEL;GRUPPA;TOV_POZ;pmi_Технические регламенты/Группа продукции;pmi_Технические регламенты/RAZDEL;pmi_Технические регламенты/GRUPPA;pmi_Технические регламенты/TOV_POZ;pmi_Группа продукции/RAZDEL;pmi_Группа продукции/GRUPPA;pmi_Группа продукции/TOV_POZ;pmi_RAZDEL/GRUPPA;pmi_RAZDEL/TOV_POZ;pmi_GRUPPA/TOV_POZ
ТР ТС 018/2011 О безопасности колесных транспортных средств;Замки дверей;15;83;1;2.656073236175572;-0.9753741688524885;1.4521004318496362;1.2383340423480236;3.7919544165339323;8.188869663701565;4.5739058925377964;3.7919544165339323;-1.7201293395157173;2.2713207995437505
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Пожарные краны, клапаны пожарные запорные;16;84;81;3.694631038420755;-0.08305372816346228;0.34365172669286426;1.7699863801447835;0.9056275001309492;1.7838891702957071;4.4001448746179115;0.9056275001309492;0.9056275001309492;1.7838891702957071
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Головки соединительные пожарные;16;84;24;3.694631038420755;-0.08305372816346228;0.34365172669286426;3.0184464850803887;0.9056275001309492;1.7838891702957071;4.718457213017936;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Изделия корсетные (бюстгальтеры, корсеты и другие аналогичные изделия);11;62;4;2.028612160029454;1.3436591633585449;0.9576723107278587;-2.9397465938355523;1.4246305243737636;2.7120795430154905;-4.19394148232779;1.5082906447465319;-0.0033818947151620943;0.6706163535983235
ТР ТС 010/2011 О безопасности машин и оборудования;Оборудование подъемно-транспортное, краны грузоподъемные;16;84;30;3.0004358056922977;0.8099240950315538;1.6813640333153872;2.047548486220179;0.7985017589485537;1.6767634291133118;0.7592004639680162;0.9056275001309492;0.35993305071413456;1.081352249385923
ТР ТС 004/2011 О безопасности низковольтного оборудования;Аппараты для массажа тела (без присмотра врача);-1;-1;-1;0.7733363126466569;-0.8892762032844909;-0.8124280577933;-0.8124280577933;-1.032882616767252;-0.9154038826325508;-0.9154038826325508;2.122181695355995;2.122181695355995;2.239660429490696
ТР ТС 017/2011 О безопасности продукции легкой промышленности;Бельевые материалы текстильные (для постельного, нательного, столового белья, бельевых, корсетных и купальных изделий);11;61;8;2.028612160029454;1.3436591633585449;1.4248677096887243;1.1447248522099582;1.3990536825841138;0.8526165775006903;2.8195614230039032;1.5166412530326818;0.9537718753750867;1.1036315597545048
ТР ЕАЭС 043/2017 О требованиях к средствам обеспечения пожарной безопасности и пожаротушения;Узлы управления установок водяного и пенного пожаротушения автоматических;16;84;24;3.694631038420755;-0.08305372816346228;0.34365172669286426;3.0184464850803887;0.9056275001309492;1.7838891702957071;3.3321628518980453;0.9056275001309492;0.28012443326672826;1.158386103431486
ТР ТС 008/2011 О безопасности игрушек;Игрушки в наборах или комплектах прочие;6;32;13;2.568437864090144;0.2031271303970049;1.516662137234467;0.013234724231483004;-0.06328318574371672;1.2502518210937457;-0.25317559190923855;4.711703796816033;2.1447554149562085;3.458290421793671
ТР ТС 020/2011 Электромагнитная совместимость технических средств;Аудио- видеозаписывающая и аудио-видеовоспроизводящая аппаратура;16;85;4;1.3346405819384008;0.7189376181930525;0.8662843384684217;0.40950817568906467;0.8666333901964033;1.3902375257378223;-3.005959881128146;0.9055687370928833;0.2525839581247091;0.7751337640422227
ТР ТС 004/2011 О безопасности низковольтного оборудования;Аудио- видеозаписывающая и аудио-видеовоспроизводящая аппаратура;16;85;4;0.5210234016618973;0.7666001940026282;1.016240944703708;0.2864980191286021;0.8666333901964033;1.3902375257378223;-3.005959881128146;0.9055687370928833;0.2525839581247091;0.7751337640422227
